5.425405837182684099e-01
5.615219090454628414e-01
5.538259804717211576e-01
6.113335400837736078e-01
6.078991451199617924e-01
6.558659317827917334e-01
6.081047662987018043e-01
5.847425392854966875e-01
5.743815852342503137e-01
5.932286548301791695e-01
