5.559058408077585112e-01
5.446784644385361807e-01
5.499693169275103877e-01
6.149526218170580094e-01
5.895888512248671498e-01
5.525705213153575546e-01
5.688889591809798141e-01
5.705092530209604496e-01
6.107188282575146676e-01
5.413450689578935826e-01
