5.797633565950002232e-01
5.639120818188601003e-01
6.204716275791303248e-01
6.193509903285198126e-01
5.885533238628775088e-01
5.835555619832791807e-01
5.540543142951103173e-01
5.905032232783923307e-01
5.702349354807824122e-01
5.784572198103560270e-01
