5.696914032063018496e-01
5.779178120375204619e-01
5.293952574701425995e-01
5.695722582116997668e-01
5.765923869666992330e-01
5.708507391300821077e-01
5.411595667306212665e-01
6.214584332170700609e-01
5.639073204186562105e-01
5.913423165698092898e-01
