6.203282700798139482e-01
6.229787538518987144e-01
5.951698552369852901e-01
5.665462926432216495e-01
5.888934433559609438e-01
5.418423139007415568e-01
5.622846508869243642e-01
6.137092693069408078e-01
5.878722644240514938e-01
5.903238326609514530e-01
