2.669999999999999929e+00,1.046948549188910782e-01
2.759999999999999787e+00,1.045545829360026158e-01
5.310000000000000497e+00,6.247832881840031938e-02
2.849999999999999645e+00,1.044121960140287353e-01
2.790000000000000036e+00,1.044170216826505460e-01
5.179999999999999716e+00,6.674603541897528025e-02
5.380000000000000782e+00,5.843353411934226749e-02
5.770000000000000462e+00,3.907840801767248351e-02
5.859999999999999432e+00,3.510235245497428380e-02
5.110000000000000320e+00,6.941480620935358559e-02
5.350000000000000533e+00,6.001351807159038820e-02
5.899999999999999467e+00,2.906403267743673524e-02
2.939999999999999503e+00,1.042719240311402729e-01
5.099999999999999645e+00,7.040864488976938951e-02
3.060000000000000053e+00,1.033360166843937389e-01
5.819999999999999396e+00,3.554178281782016668e-02
4.780000000000000249e+00,7.777969213081670219e-02
4.939999999999999503e+00,7.475961118762564084e-02
2.939999999999999947e+00,1.036535661518704909e-01
5.810000000000000497e+00,3.683038054913945203e-02
5.779999999999999361e+00,3.750010248133506252e-02
5.520000000000000462e+00,4.995511516733230906e-02
3.869999999999999662e+00,9.109323355383125431e-02
4.040000000000000924e+00,8.880880296308335531e-02
4.970000000000000639e+00,7.440263924267909168e-02
3.680000000000000160e+00,9.989185271093936613e-02
5.160000000000000142e+00,6.691566152249106558e-02
5.759999999999999787e+00,4.417137354150435513e-02
3.859999999999999876e+00,9.163740512063611732e-02
3.289999999999999591e+00,1.029173018292113273e-01
5.290000000000000924e+00,6.493514594174287780e-02
5.360000000000000320e+00,5.929604496353824139e-02
3.300000000000000266e+00,1.019501841073595649e-01
4.690000000000000391e+00,7.920355325479211395e-02
5.690000000000000391e+00,4.559946307658679920e-02
5.259999999999999787e+00,6.651512989399099851e-02
3.439999999999999947e+00,1.015213846073224069e-01
3.449999999999999734e+00,1.014855355252028968e-01
3.330000000000000071e+00,1.016467887528107461e-01
5.420000000000000817e+00,5.493090170294268049e-02
4.650000000000000355e+00,7.973605978714881637e-02
4.160000000000000142e+00,8.763785275588764634e-02
5.910000000000000142e+00,2.824603653464086150e-02
5.790000000000000924e+00,3.720498715319298100e-02
5.089999999999999858e+00,7.295144610236459215e-02
5.869999999999999218e+00,2.934408138752075956e-02
3.770000000000000018e+00,9.903427619714788577e-02
4.740000000000000213e+00,7.831219866317340461e-02
2.629999999999999893e+00,1.053061920021012288e-01
5.649999999999999467e+00,4.812036979379330504e-02
4.890000000000000568e+00,7.694580757229929624e-02
5.589999999999999858e+00,4.954657746484225633e-02
4.469999999999999751e+00,8.218806206646811496e-02
3.950000000000000622e+00,8.990937612778937549e-02
5.159999999999999254e+00,6.920285254231783867e-02
4.530000000000000249e+00,8.145882167779205929e-02
5.419999999999999929e+00,5.604523111285675263e-02
4.850000000000000533e+00,7.746758114834895181e-02
5.510000000000000675e+00,5.459062979561646323e-02
4.209999999999999964e+00,8.573498336750406956e-02
4.290000000000000036e+00,8.297458329483409223e-02
3.840000000000000302e+00,9.849028230636847070e-02
4.200000000000000178e+00,1.007020500438060573e-01
4.390000000000000568e+00,9.907347157577595098e-02
3.990000000000000213e+00,1.023204343958199480e-01
1.290000000000000036e+00,1.060660800472652543e-01
1.380000000000000115e+00,1.057853501086469805e-01
4.370000000000000107e+00,1.004908272765749899e-01
3.919999999999999929e+00,1.026454054448171505e-01
5.360000000000000320e+00,9.214962325802988907e-02
5.350000000000000533e+00,9.254674272033569515e-02
3.030000000000000249e+00,1.055580262053514851e-01
5.090000000000000746e+00,9.668711135652419131e-02
5.040000000000000924e+00,9.721618664345221816e-02
5.330000000000000071e+00,9.322829740795013365e-02
1.370000000000000107e+00,1.059826759277597841e-01
5.110000000000000320e+00,9.623755570937420067e-02
3.580000000000000071e+00,1.050720392305901640e-01
4.920000000000000817e+00,9.882960616577363133e-02
4.950000000000000178e+00,9.852101923184219956e-02
4.980000000000000426e+00,9.828479860877581409e-02
5.240000000000000213e+00,9.414442997258731793e-02
3.879999999999999893e+00,1.034690371549040755e-01
5.150000000000000355e+00,9.610074160618609085e-02
4.160000000000000142e+00,1.015256817538929823e-01
3.650000000000000355e+00,1.046567278767884801e-01
3.790000000000000036e+00,1.040402894564163017e-01
2.900000000000000355e+00,1.055922532180415541e-01
