2.889999999999999680e+00,1.007228858740889521e-01
2.639999999999999680e+00,1.022588816514511389e-01
2.909999999999999698e+00,1.000758112124429111e-01
2.819999999999999840e+00,1.012016868075025222e-01
2.100000000000000089e+00,1.061562173700267842e-01
2.160000000000000142e+00,1.045490007307694480e-01
2.350000000000000089e+00,1.034991150049953124e-01
1.969999999999999751e+00,1.065982232189028878e-01
1.830000000000000071e+00,1.069886234212387155e-01
2.109999999999999876e+00,1.058494110244876385e-01
2.149999999999999911e+00,1.052437111597903652e-01
1.819999999999999840e+00,1.070904434640274072e-01
3.859999999999999876e+00,9.536550944906796445e-02
5.219999999999999751e+00,7.784038198844234202e-02
1.689999999999999947e+00,1.073694585399829204e-01
5.139999999999999680e+00,8.077362868605564294e-02
2.349999999999999645e+00,1.042097197144729037e-01
3.820000000000000728e+00,9.593293537394087522e-02
5.129999999999999893e+00,8.077991385343397113e-02
5.149999999999999467e+00,7.950068124765663491e-02
4.089999999999999858e+00,9.418086252170376760e-02
1.950000000000000178e+00,1.067553008580495177e-01
3.659999999999999698e+00,9.732550089179925479e-02
3.029999999999999805e+00,9.870775264300646334e-02
4.319999999999999396e+00,9.163438299150072908e-02
3.730000000000000426e+00,9.726871295512951043e-02
4.400000000000000355e+00,9.102632492303586176e-02
3.780000000000000249e+00,9.635961995695918603e-02
3.959999999999999520e+00,9.504656450965143222e-02
4.290000000000000036e+00,9.212529909615851942e-02
4.209999999999999964e+00,9.255138925118799875e-02
4.000000000000000000e+00,9.460137592715023303e-02
2.280000000000000249e+00,1.044138691638369920e-01
4.070000000000000284e+00,9.430146709234965563e-02
4.370000000000000107e+00,9.140893082102530265e-02
2.770000000000000462e+00,1.022014833473823270e-01
4.009999999999999787e+00,9.443798720037821504e-02
5.030000000000000249e+00,8.479701426616803595e-02
3.049999999999999822e+00,9.806067798136042235e-02
4.939999999999999503e+00,8.702418216827889630e-02
5.530000000000000249e+00,7.150513637669009270e-02
3.129999999999999893e+00,9.796646356362104235e-02
4.780000000000000249e+00,8.785556965631347026e-02
4.980000000000000426e+00,8.547331450701411981e-02
5.190000000000000391e+00,7.944889963332446570e-02
4.750000000000000000e+00,8.939765092497120591e-02
4.860000000000000320e+00,8.734596873037858700e-02
5.430000000000000604e+00,7.456893204145043086e-02
4.779999999999999361e+00,8.913280572002046931e-02
5.089999999999999858e+00,8.298355070894780638e-02
2.859999999999999432e+00,1.008069463270591104e-01
2.990000000000000213e+00,9.998159679470353112e-02
1.620000000000000107e+00,1.075718171119044442e-01
5.230000000000000426e+00,7.709185699044662776e-02
4.529999999999999361e+00,8.988546041630840477e-02
5.100000000000000533e+00,8.205767733766533567e-02
4.790000000000000036e+00,8.741523874384449222e-02
5.670000000000000817e+00,6.897761075312858203e-02
4.940000000000000391e+00,8.556291768227275440e-02
4.159999999999999254e+00,9.322948558380206308e-02
2.359999999999999876e+00,1.031767423347140777e-01
5.110000000000000320e+00,8.117701575853453200e-02
2.819999999999999840e+00,1.015634648349326152e-01
5.870000000000000107e+00,6.764185112066711802e-02
5.850000000000000533e+00,7.030092858987546656e-02
5.630000000000000782e+00,7.722601364595638174e-02
5.830000000000000071e+00,7.108436706516663151e-02
2.740000000000000213e+00,1.038217961852525573e-01
5.640000000000000568e+00,7.636175814981771559e-02
4.270000000000000462e+00,9.466508160195763466e-02
5.019999999999999574e+00,8.761522142979227823e-02
5.480000000000000426e+00,7.896490287415791620e-02
2.079999999999999627e+00,1.062083893059904138e-01
4.759999999999999787e+00,9.136435076598248273e-02
4.949999999999999289e+00,8.846615687915959647e-02
5.730000000000000426e+00,7.361490708746165623e-02
5.950000000000000178e+00,6.288269946986324577e-02
4.849999999999999645e+00,9.134522852033466478e-02
5.930000000000000604e+00,6.554177693907159430e-02
3.080000000000000071e+00,1.014924624275408416e-01
4.900000000000000355e+00,8.972272281274884520e-02
5.910000000000000142e+00,6.680847684257495978e-02
4.980000000000000426e+00,8.814313148648178498e-02
3.160000000000000142e+00,9.959808063971653525e-02
5.960000000000000853e+00,5.569077026236257666e-02
5.469999999999999751e+00,7.931715736848965470e-02
5.709999999999999964e+00,7.537203611328480157e-02
3.139999999999999680e+00,9.974411248936210228e-02
4.959999999999999964e+00,8.831950445471381528e-02
5.750000000000000000e+00,7.259490052268113836e-02
4.610000000000000320e+00,9.219256829266408992e-02
1.710000000000000187e+00,1.094008560543013875e-01
1.860000000000000098e+00,1.081908021793556163e-01
1.839999999999999858e+00,1.083017525396565706e-01
5.639999999999999680e+00,7.655195630033295728e-02
3.810000000000000497e+00,9.694860523824710974e-02
5.250000000000000000e+00,8.703206755275871842e-02
1.920000000000000151e+00,1.080593508746976461e-01
5.290000000000000036e+00,8.443289798308240002e-02
4.700000000000000178e+00,9.217344604701627198e-02
4.290000000000000036e+00,9.341203842333989371e-02
5.800000000000000711e+00,7.176570739242360553e-02
5.419999999999999929e+00,8.373798243535923724e-02
2.049999999999999822e+00,1.069602473600528292e-01
5.780000000000000249e+00,7.211014430034157208e-02
2.520000000000000018e+00,1.056880889239031340e-01
5.620000000000000107e+00,7.875242838904306097e-02
5.389999999999999680e+00,8.387513820635050799e-02
4.870000000000000107e+00,9.005885066261809513e-02
5.959999999999999076e+00,5.785488498717050732e-02
5.370000000000000107e+00,8.427669716740471273e-02
4.570000000000000284e+00,9.287064772939701562e-02
2.649999999999999911e+00,1.050333401543124268e-01
4.739999999999999325e+00,9.153679104788881027e-02
1.530000000000000027e+00,1.101165804562052042e-01
5.439999999999999503e+00,8.081693153146329855e-02
2.770000000000000018e+00,1.028703666463712807e-01
3.580000000000000071e+00,9.835541080234500022e-02
5.890000000000000568e+00,6.759191531786612472e-02
4.080000000000000071e+00,9.633037154753876230e-02
4.120000000000000107e+00,9.501292117188020470e-02
5.030000000000000249e+00,8.386081504624276484e-02
5.400000000000000355e+00,6.483772035048684934e-02
5.299999999999999822e+00,7.152660128880583557e-02
5.259999999999999787e+00,7.172260773490246599e-02
5.330000000000000071e+00,7.021039071316192981e-02
5.429999999999999716e+00,6.215334775892489283e-02
5.000000000000000000e+00,8.452662843267222392e-02
5.390000000000000568e+00,6.563504040459244848e-02
4.659999999999999254e+00,8.990571039970851608e-02
4.629999999999999893e+00,9.045204640120907413e-02
4.579999999999999183e+00,9.096613815931320346e-02
5.359999999999999432e+00,6.752601812159997330e-02
4.359999999999999432e+00,9.426618890703597486e-02
4.829999999999999183e+00,8.846555719054904898e-02
1.979999999999999982e+00,1.062999868537393144e-01
3.339999999999999858e+00,1.027862421187155650e-01
3.870000000000000551e+00,9.897389855550420279e-02
5.300000000000000711e+00,7.075296154706212093e-02
4.899999999999999467e+00,8.822077762623070640e-02
4.469999999999999751e+00,9.334124518567743500e-02
4.609999999999999432e+00,9.073198624728173733e-02
5.080000000000000071e+00,8.131146256375632042e-02
1.840000000000000080e+00,1.069657323230583934e-01
4.780000000000000249e+00,8.980407681591318081e-02
4.989999999999999325e+00,8.646510473979440725e-02
4.059999999999999609e+00,9.840983750562970478e-02
3.629999999999999893e+00,1.004789652930626609e-01
3.309999999999999609e+00,1.033918079477114116e-01
4.629999999999999005e+00,9.048934505107020243e-02
4.400000000000000355e+00,9.343453557348868621e-02
4.500000000000000000e+00,9.221157903136889544e-02
4.199999999999999289e+00,9.513698636271294973e-02
4.589999999999999858e+00,9.083086087797687114e-02
