3.596336388781117277e-01
3.596336388781117277e-01
3.596336388781117277e-01
3.596336388781117277e-01
3.596336388781117277e-01
3.596336388781117277e-01
3.572242542586528957e-01
3.596336388781117277e-01
3.596336388781117277e-01
3.596336388781117277e-01
