3.450000000000000178e+00,1.336512403585599085e-02
2.750000000000000000e+00,7.460147340381273473e-02
3.400000000000000355e+00,1.547932476382252176e-02
3.299999999999999822e+00,3.112441495946416392e-02
3.000000000000000000e+00,6.997712567806013695e-02
3.200000000000000178e+00,3.966515088879696282e-02
3.149999999999999911e+00,5.909863945578242017e-02
2.799999999999999822e+00,7.043147861263965304e-02
2.150000000000000355e+00,8.858912407952512780e-02
2.500000000000000000e+00,7.541628722164883669e-02
2.400000000000000355e+00,7.798955239631588654e-02
3.500000000000000000e+00,1.328867288410218173e-02
3.399999999999999911e+00,2.062300930054794534e-02
2.849999999999999645e+00,7.029768676526360061e-02
3.150000000000000355e+00,4.201583319742074885e-02
3.150000000000000355e+00,4.201583319742074885e-02
2.750000000000000000e+00,7.460147340381273473e-02
3.200000000000000178e+00,3.966515088879696282e-02
3.299999999999999822e+00,3.112441495946416392e-02
3.400000000000000355e+00,1.547932476382252176e-02
3.399999999999999911e+00,2.062300930054794534e-02
3.000000000000000000e+00,6.997712567806013695e-02
3.500000000000000000e+00,1.328867288410218173e-02
2.799999999999999822e+00,7.043147861263965304e-02
3.149999999999999911e+00,5.909863945578242017e-02
2.849999999999999645e+00,7.029768676526360061e-02
2.150000000000000355e+00,8.858912407952512780e-02
2.400000000000000355e+00,7.798955239631588654e-02
3.450000000000000178e+00,1.336512403585599085e-02
2.500000000000000000e+00,7.541628722164883669e-02
2.799999999999999822e+00,7.043147861263965304e-02
3.200000000000000178e+00,3.966515088879696282e-02
2.150000000000000355e+00,8.858912407952512780e-02
2.750000000000000000e+00,7.460147340381273473e-02
3.000000000000000000e+00,6.997712567806013695e-02
3.400000000000000355e+00,1.547932476382252176e-02
3.299999999999999822e+00,3.112441495946416392e-02
3.399999999999999911e+00,2.062300930054794534e-02
3.500000000000000000e+00,1.328867288410218173e-02
3.150000000000000355e+00,4.201583319742074885e-02
3.450000000000000178e+00,1.336512403585599085e-02
3.149999999999999911e+00,5.909863945578242017e-02
2.500000000000000000e+00,7.541628722164883669e-02
2.400000000000000355e+00,7.798955239631588654e-02
2.849999999999999645e+00,7.029768676526360061e-02
3.399999999999999911e+00,2.062300930054794534e-02
3.400000000000000355e+00,1.547932476382252176e-02
